,Predictions,Original
1636,6558.8447,6646.7744140625
1637,6558.5103,6574.72509765625
1638,6557.6523,6402.185546875
1639,6552.9043,6117.78759765625
1640,6535.054,6029.74755859375
1641,6517.866,6188.12646484375
1642,6496.5903,5854.2080078125
1643,6484.534,5909.76806640625
1644,6478.6978,6040.2373046875
1645,6461.3745,5825.02783203125
1646,6450.7056,5886.337890625
1647,6432.3066,5958.76806640625
1648,6399.0815,5918.06787109375
1649,6376.889,5777.298828125
1650,6361.2783,5482.939453125
1651,6342.6113,5557.65966796875
1652,6321.6216,5860.55810546875
1653,6307.9272,5815.30859375
1654,6295.761,5964.91796875
1655,6290.939,5942.05810546875
1656,6274.4805,5958.35791015625
1657,6263.547,6027.24755859375
1658,6245.952,6033.02734375
1659,6209.2983,6137.2373046875
1660,6203.0864,5977.81787109375
1661,6203.3667,5986.17822265625
1662,6195.932,5875.64794921875
1663,6183.2104,5671.42919921875
1664,6174.1465,5724.869140625
1665,6155.82,5935.7978515625
1666,6120.965,5986.7373046875
1667,6109.97,5965.67822265625
1668,6107.6016,5867.48779296875
1669,6097.5874,5735.048828125
1670,6084.6455,5574.0595703125
1671,6075.9404,5646.46923828125
1672,6081.09,5560.1396484375
1673,6066.2046,5664.3291015625
1674,6063.81,5569.26953125
1675,6057.2373,5556.51953125
1676,6031.3755,5642.899169921875
1677,6010.0435,5729.27880859375
1678,5987.7935,5779.06884765625
1679,5979.6655,5802.52880859375
1680,5970.134,5709.81884765625
1681,5965.3833,5741.4990234375
1682,5967.972,5839.41796875
1683,5961.9863,5836.88818359375
1684,5957.4634,5746.67919921875
1685,5955.7627,5659.7587890625
1686,5951.67,5733.548828125
1687,5934.272,5727.7587890625
1688,5908.997,5713.369140625
1689,5905.4185,5777.69921875
1690,5899.389,5758.71923828125
1691,5891.269,5685.548828125
1692,5893.8843,5623.62890625
1693,5878.823,5542.779296875
1694,5863.885,5502.11962890625
1695,5850.305,5489.07958984375
1696,5837.7124,5325.66064453125
1697,5830.7983,5409.109375
1698,5802.7993,5387.93994140625
1699,5777.5283,5373.830078125
1700,5765.9775,5331.6904296875
1701,5746.641,5398.58935546875
1702,5741.972,5383.5498046875
1703,5734.7964,5349.640625
1704,5723.3975,5420.54931640625
1705,5708.214,5350.38037109375
1706,5692.674,5367.2001953125
1707,5688.9834,5316.8505859375
1708,5677.54,5427.58935546875
1709,5669.322,5399.1396484375
1710,5664.907,5399.4296875
1711,5662.693,5393.70947265625
1712,5653.0933,5367.31982421875
1713,5650.503,5368.0
1714,5649.481,5389.90966796875
1715,5641.7437,5351.990234375
1716,5634.726,5342.470703125
1717,5625.6436,5427.7294921875
1718,5621.0327,5602.96923828125
1719,5617.2295,5622.8388671875
1720,5619.9463,5660.94921875
1721,5630.704,5711.755696614583
1722,5632.6763,5762.562174479167
1723,5626.4053,5813.36865234375
1724,5628.1626,5797.68896484375
1725,5631.06,5788.9189453125
1726,5633.166,5765.51904296875
1727,5639.531,5858.1181640625
1728,5646.0293,5852.828125
1729,5648.0117,5761.119140625
1730,5652.4033,5775.96923828125
1731,5656.0024,5846.80810546875
1732,5665.0107,5845.998046875
1733,5668.1245,5842.908203125
1734,5677.7104,5846.16796875
1735,5689.9507,5928.1982421875
1736,5697.8594,5919.748046875
1737,5710.886,5871.0478515625
1738,5724.62,5891.02783203125
1739,5732.323,5818.36865234375
1740,5733.546,5864.51806640625
1741,5737.2207,5949.23779296875
1742,5743.345,5970.158203125
1743,5752.081,5937.22802734375
1744,5760.122,5892.18798828125
1745,5763.3486,5849.1982421875
1746,5766.2974,5829.46337890625
1747,5767.6064,5809.728515625
1748,5767.2637,5845.66796875
1749,5766.797,5945.328125
1750,5766.0503,6077.9375
1751,5775.0127,6080.9873046875
1752,5781.251,6060.58740234375
1753,5788.9473,6102.9775390625
1754,5798.994,6102.1376953125
1755,5805.335,6089.25732421875
1756,5821.3267,5979.5380859375
1757,5830.7603,5963.0478515625
1758,5841.3286,5831.0478515625
1759,5843.279,5820.7978515625
1760,5843.971,5772.09912109375
1761,5845.869,5807.7685546875
1762,5846.642,5788.31884765625
1763,5848.2803,5797.21923828125
1764,5846.4224,5774.64892578125
1765,5845.553,5718.75390625
1766,5844.4604,5662.85888671875
1767,5841.5244,5650.94921875
1768,5835.9546,5695.5390625
1769,5835.5405,5705.9091796875
1770,5838.9263,5656.14892578125
1771,5841.9927,5759.5888671875
1772,5840.864,5862.828125
1773,5844.973,5860.7080078125
1774,5847.0005,5931.2880859375
1775,5850.6636,5937.43798828125
1776,5855.3413,5945.17822265625
1777,5860.736,5948.46826171875
1778,5867.0796,5874.498046875
1779,5872.174,5917.13818359375
1780,5879.3125,5906.66796875
1781,5883.237,5910.828125
1782,5880.2295,6028.65771484375
1783,5882.098,6049.4677734375
1784,5885.271,6026.52734375
1785,5887.9204,5838.39794921875
1786,5890.3193,5851.078125
1787,5894.037,5911.2880859375
1788,5899.4424,5855.21826171875
1789,5906.6265,5778.62890625
1790,5913.872,5785.23876953125
1791,5915.962,5844.73779296875
1792,5918.2603,5798.59912109375
1793,5911.1494,5867.92822265625
1794,5904.886,5893.248046875
1795,5901.68,5919.14794921875
1796,5898.997,5925.2578125
1797,5900.823,5892.48779296875
1798,5900.39,5913.9482421875
1799,5901.19,5911.60791015625
1800,5902.396,5878.8681640625
1801,5898.284,5909.6279296875
1802,5901.3594,6002.5576171875
1803,5905.98,6019.20751953125
1804,5907.1475,6009.29736328125
1805,5910.399,5985.91796875
1806,5913.196,5987.82763671875
1807,5921.1406,6001.49755859375
1808,5925.0093,5997.6474609375
1809,5929.633,6019.3974609375
1810,5938.6396,5985.91796875
1811,5944.7476,6000.54736328125
1812,5948.0513,6088.4677734375
1813,5946.2446,6100.83740234375
1814,5946.85,6139.66748046875
1815,5946.4653,6143.09765625
1816,5947.395,6060.4375
1817,5953.9785,5988.34765625
1818,5954.687,5982.09814453125
1819,5954.9824,5935.96826171875
1820,5956.031,5942.828125
1821,5956.018,5975.63818359375
1822,5960.43,5879.05810546875
1823,5955.296,5853.91796875
1824,5951.981,5889.498046875
1825,5948.563,5945.248046875
1826,5945.5503,5933.5478515625
1827,5949.897,5895.328125
1828,5955.0386,5888.078125
1829,5958.8115,5848.88818359375
1830,5959.976,5771.458984375
1831,5959.7095,5782.72900390625
1832,5959.3857,5835.34814453125
1833,5956.378,5842.73779296875
1834,5950.088,5879.908203125
1835,5948.596,5994.20751953125
1836,5950.497,5981.51806640625
1837,5947.382,6018.66748046875
1838,5951.5615,6034.57763671875
1839,5955.387,6045.69189453125
1840,5956.596,6056.80615234375
1841,5961.675,6067.92041015625
1842,5964.008,6079.03466796875
1843,5965.7397,6090.14892578125
1844,5967.561,6101.26318359375
1845,5970.3096,6112.37744140625
1846,5971.209,6122.36767578125
1847,5975.595,6143.4677734375
1848,5980.539,6072.1376953125
1849,5987.6006,6115.40771484375
1850,5996.686,6142.75732421875
1851,6004.115,6107.1474609375
1852,6013.9585,6121.49755859375
1853,6018.1587,6128.3173828125
1854,6019.8833,6207.806640625
1855,6027.205,6233.736328125
1856,6032.2603,6259.666015625
1857,6038.1147,6225.2265625
1858,6045.019,6202.3564453125
1859,6049.156,6193.5966796875
1860,6051.523,6220.49658203125
1861,6056.401,6173.31640625
1862,6061.405,6213.25634765625
1863,6071.2983,6192.50634765625
1864,6076.6597,6204.20654296875
1865,6078.497,6155.486328125
1866,6081.4775,6063.45751953125
1867,6079.7197,6072.33740234375
1868,6078.6694,6032.44775390625
1869,6077.524,6043.927734375
1870,6081.245,6058.9375
1871,6081.1045,6018.767578125
1872,6079.4243,6019.4677734375
1873,6081.043,6000.9775390625
1874,6079.634,6065.8876953125
1875,6077.9263,6048.7177734375
1876,6073.486,5961.21826171875
1877,6071.1807,5957.9580078125
1878,6066.071,6005.857421875
1879,6058.5527,6028.7275390625
1880,6061.74,6019.90771484375
1881,6061.2227,6016.687744140625
1882,6059.259,6013.4677734375
1883,6058.0576,5971.73779296875
1884,6053.6396,6024.04736328125
1885,6049.06,5979.39794921875
1886,6040.199,5993.86767578125
1887,6039.352,5998.0576171875
1888,6040.895,5976.658203125
1889,6040.6567,5888.34814453125
1890,6043.515,5715.13916015625
1891,6040.3164,5748.3291015625
1892,6036.29,5692.98876953125
1893,6028.312,5721.96923828125
1894,6023.8364,5747.06884765625
1895,6019.6323,5758.2890625
1896,6009.2373,5805.228515625
1897,6002.679,5778.2490234375
1898,5999.8667,5842.248046875
1899,5996.464,5818.04833984375
1900,5992.4277,5818.12353515625
1901,5988.1333,5818.19873046875
1902,5983.556,5803.65869140625
1903,5976.896,5927.47802734375
1904,5971.1553,5967.93798828125
1905,5969.5024,5966.828125
1906,5966.226,5949.77783203125
1907,5965.3086,5917.10791015625
1908,5965.8237,5934.578125
1909,5963.8604,5981.4580078125
1910,5963.725,5925.85791015625
1911,5962.9604,5893.98779296875
1912,5968.234,5890.80810546875
1913,5967.9624,5970.68798828125
1914,5965.902,5954.66796875
1915,5967.762,5885.42822265625
1916,5967.232,5909.078125
1917,5969.303,5888.5078125
1918,5965.369,5939.39794921875
1919,5964.997,5991.52734375
1920,5960.9644,6009.49755859375
1921,5959.8223,6011.53759765625
1922,5964.3613,5971.59814453125
1923,5966.9297,6039.45751953125
1924,5971.537,6107.927734375
1925,5968.703,6137.54736328125
1926,5971.359,6105.767578125
1927,5973.7266,6161.63671875
1928,5971.886,6145.896484375
1929,5976.545,6192.32666015625
1930,5978.582,6231.0263671875
1931,5984.354,6205.736328125
1932,5992.924,6252.076171875
1933,6005.9775,6282.38623046875
1934,6020.1465,6293.5361328125
1935,6024.542,6296.8662109375
1936,6034.2485,6278.43603515625
1937,6043.0225,6357.8056640625
1938,6049.5464,6373.83544921875
1939,6061.988,6340.66552734375
1940,6073.3335,6302.96630859375
1941,6085.264,6316.81591796875
1942,6091.4756,6231.62646484375
1943,6096.344,6241.91650390625
1944,6100.569,6272.1162109375
1945,6097.8345,6271.17626953125
1946,6097.62,6232.0166015625
1947,6102.0566,6222.0263671875
1948,6106.01,6212.57666015625
1949,6108.656,6201.37646484375
1950,6112.696,6298.8359375
1951,6119.777,6358.78564453125
1952,6127.6475,6377.0654296875
1953,6138.6714,6418.32568359375
1954,6149.3457,6410.5654296875
1955,6155.348,6413.4404296875
1956,6161.7773,6416.3154296875
1957,6171.4927,6423.78564453125
1958,6182.863,6394.00537109375
1959,6191.3853,6380.70556640625
1960,6196.869,6420.42578125
1961,6205.057,6366.1357421875
1962,6210.577,6327.22607421875
1963,6214.32,6375.61572265625
1964,6219.1226,6311.9560546875
1965,6222.081,6307.90625
1966,6224.467,6343.515625
1967,6228.4424,6455.54541015625
1968,6236.7104,6445.9853515625
1969,6243.372,6412.995361328125
1970,6250.849,6380.00537109375
1971,6253.6484,6379.9755859375
1972,6257.6147,6356.8154296875
1973,6261.864,6353.685546875
1974,6263.613,6350.87548828125
1975,6268.9834,6245.1064453125
1976,6269.504,6242.37646484375
1977,6268.647,6241.896484375
1978,6264.939,6205.06640625
1979,6262.0015,6158.91650390625
1980,6262.1426,6206.62646484375
1981,6262.194,6195.15673828125
1982,6258.9707,6127.2177734375
1983,6258.7236,6109.6376953125
1984,6255.2383,6136.52734375
1985,6246.6196,6049.41748046875
1986,6245.7217,6032.09765625
1987,6243.965,6033.44775390625
1988,6239.813,6074.737548828125
1989,6236.5166,6116.02734375
1990,6234.084,6098.75732421875
1991,6231.328,6140.11767578125
1992,6227.0796,6141.11767578125
1993,6224.8,6149.8564453125
1994,6221.266,6119.03759765625
1995,6212.841,6164.95654296875
1996,6208.275,6169.056640625
1997,6205.1294,6148.6767578125
1998,6202.295,6082.53759765625
1999,6194.0757,6031.2177734375
2000,6187.354,6035.5673828125
2001,6179.8037,6105.32763671875
2002,6171.6914,6067.3173828125
2003,6167.9976,5972.0380859375
2004,6167.4194,5925.51806640625
2005,6165.7725,5930.17822265625
2006,6159.6655,5945.02783203125
2007,6155.636,5931.35791015625
2008,6152.6743,6009.9677734375
2009,6151.736,6118.58740234375
2010,6149.6714,6123.8974609375
2011,6148.333,6142.09765625
2012,6147.912,6134.9873046875
2013,6140.5938,6095.78759765625
2014,6134.0503,6081.8173828125
2015,6130.307,6074.1923828125
2016,6126.444,6066.5673828125
2017,6122.571,5987.37744140625
2018,6115.5728,5960.087890625
2019,6111.624,5969.0478515625
2020,6103.665,5826.248046875
2021,6095.682,5830.76806640625
2022,6091.912,5694.13916015625
2023,6077.534,5747.97900390625
2024,6067.052,5738.73876953125
2025,6058.0864,5717.2587890625
2026,6053.479,5721.2890625
2027,6046.259,5700.69921875
2028,6036.49,5661.1591796875
2029,6030.1943,5632.94921875
2030,6016.582,5764.27880859375
2031,6003.8696,5798.38916015625
2032,5995.0933,5870.34814453125
2033,5989.631,5857.98779296875
2034,5981.311,5911.71826171875
2035,5975.3643,5860.3681640625
2036,5969.794,5849.60791015625
2037,5963.121,5971.0380859375
2038,5957.446,5988.34765625
2039,5957.672,6075.2373046875
2040,5960.0894,6083.59765625
2041,5957.3247,6030.7177734375
2042,5955.3794,6046.177734375
2043,5955.641,6020.91748046875
2044,5960.2334,6106.7177734375
2045,5967.397,6103.3974609375
2046,5976.804,6059.16748046875
2047,5989.3857,6123.49755859375
2048,5995.571,6111.86767578125
2049,6001.652,6128.177734375
2050,6009.2046,6203.81640625
2051,6014.9883,6139.4873046875
2052,6018.305,6203.44677734375
2053,6021.87,6179.79638671875
2054,6028.579,6228.9267578125
2055,6030.2104,6348.28564453125
2056,6034.411,6350.49560546875
2057,6043.1377,6329.49609375
2058,6050.442,6249.16650390625
2059,6052.0034,6264.3359375
2060,6054.4966,6266.26611328125
2061,6059.065,6261.15625
2062,6065.017,6235.32666015625
2063,6073.4956,6258.4462890625
2064,6085.113,6350.66552734375
2065,6096.1055,6431.3955078125
2066,6104.117,6427.8154296875
2067,6117.0435,6471.86572265625
2068,6133.9424,6417.17578125
2069,6143.6304,6512.60498046875
2070,6156.093,6534.7451171875
2071,6163.4844,6531.56494140625
2072,6172.171,6524.375
2073,6183.9233,6575.5048828125
2074,6189.168,6548.31494140625
2075,6202.2046,6462.03564453125
2076,6206.805,6591.7451171875
2077,6212.084,6616.4150390625
2078,6218.6445,6709.84423828125
2079,6229.9414,6694.7939453125
2080,6247.1035,6742.3642578125
2081,6256.903,6707.3740234375
2082,6271.3364,6735.8642578125
2083,6285.919,6725.583984375
2084,6297.8696,6682.32470703125
2085,6316.8335,6724.154296875
2086,6333.045,6711.01416015625
2087,6346.668,6498.89501953125
2088,6354.1494,6512.26513671875
2089,6358.297,6486.60498046875
2090,6364.669,6381.94580078125
2091,6365.34,6451.91552734375
2092,6373.5522,6532.1552734375
2093,6386.369,6541.072405133928
2094,6395.4253,6549.989536830357
2095,6403.516,6558.906668526785
2096,6406.471,6567.823800223215
2097,6408.8696,6576.740931919643
2098,6413.9297,6585.658063616072
2099,6416.3267,6594.5751953125
2100,6422.858,6719.93408203125
2101,6430.496,6720.05419921875
2102,6437.921,6624.08447265625
2103,6445.9565,6630.1044921875
2104,6452.4224,6594.89501953125
2105,6452.6587,6562.26513671875
2106,6455.442,6612.9453125
2107,6457.9404,6598.46533203125
2108,6461.0547,6683.904296875
2109,6475.959,6673.724609375
2110,6480.2607,6686.52392578125
2111,6485.8022,6631.484375
2112,6493.0913,6530.67529296875
2113,6492.68,6474.66552734375
2114,6491.858,6538.1953125
2115,6490.2964,6561.60498046875
2116,6493.003,6587.485107421875
2117,6495.187,6613.365234375
2118,6499.004,6642.9345703125
2119,6505.018,6553.63525390625
2120,6507.8135,6575.7548828125
2121,6512.6543,6494.125
2122,6508.8066,6459.54541015625
2123,6505.605,6486.4453125
2124,6503.9507,6490.6552734375
2125,6495.9966,6544.60498046875
2126,6497.2227,6459.9853515625
2127,6492.1567,6518.67529296875
2128,6491.7466,6504.955078125
2129,6490.327,6528.544921875
2130,6489.4214,6516.4951171875
2131,6493.025,6458.00537109375
2132,6490.648,6391.2353515625
2133,6487.192,6364.57568359375
2134,6489.3096,6376.595703125
2135,6486.45,6421.82568359375
2136,6483.5454,6453.82568359375
2137,6486.9365,6498.0048828125
2138,6487.7383,6546.03515625
2139,6485.0386,6613.9453125
2140,6479.391,6660.734375
2141,6477.245,6665.57470703125
2142,6470.3086,6713.184326171875
2143,6470.029,6760.7939453125
2144,6474.866,6781.9140625
2145,6484.163,6780.6142578125
2146,6492.965,6757.14404296875
2147,6497.1543,6808.47412109375
2148,6506.3237,6855.71435546875
2149,6511.2954,6952.51416015625
2150,6514.762,7000.06396484375
2151,6525.336,6989.43408203125
2152,6535.8726,7038.75390625
2153,6552.912,7102.7138671875
2154,6570.8193,7093.0234375
2155,6588.7295,7096.013671875
2156,6606.716,7059.9140625
2157,6617.1157,7168.95263671875
2158,6627.933,7136.18310546875
2159,6636.0684,7171.74267578125
2160,6648.0156,7185.65771484375
2161,6656.365,7199.57275390625
2162,6668.555,7242.342773437499
2163,6688.156,7345.012207031249
2164,6702.7114,7370.412109375
2165,6721.789,7474.021972656249
2166,6739.906,7388.912109374999
2167,6754.3486,7324.68212890625
2168,6766.9097,7361.42236328125
2169,6776.246,7278.932128906249
2170,6785.8647,7176.32275390625
2171,6793.691,7069.8740234375
2172,6799.3,7116.80322265625
2173,6809.885,7034.00390625
2174,6812.4263,7074.1240234375
2175,6816.565,6938.23388671875
2176,6815.918,6843.9541015625
2177,6818.3677,6876.98388671875
2178,6819.9893,6861.6240234375
2179,6817.448,6879.48388671875
2180,6820.1885,6878.85400390625
2181,6821.091,6846.92431640625
2182,6819.829,6859.869140625
2183,6819.4106,6872.81396484375
2184,6815.7397,6959.6142578125
2185,6812.1533,6715.244140625
2186,6805.21,6730.244140625
2187,6796.294,6612.71533203125
2188,6786.4634,6331.78564453125
2189,6769.468,6444.60546875
2190,6755.5312,6442.87548828125
2191,6739.4985,6337.185546875
2192,6733.345,6468.9853515625
2193,6729.7793,6426.36572265625
2194,6718.239,6575.7451171875
2195,6713.424,6583.01513671875
2196,6705.5586,6363.525390625
2197,6695.353,6299.56591796875
2198,6689.0576,6485.12548828125
2199,6677.8696,6452.28564453125
2200,6670.548,6523.6552734375
2201,6667.728,6572.365234375
2202,6667.454,6540.9052734375
2203,6666.2295,6607.365234375
2204,6659.9263,6704.38427734375
2205,6650.4043,6718.47412109375
2206,6641.3086,6734.48388671875
2207,6642.4136,6659.9345703125
2208,6638.3984,6659.04443359375
2209,6631.939,6660.58447265625
2210,6636.0864,6682.4345703125
2211,6630.178,6639.1044921875
2212,6629.4478,6634.064453125
2213,6630.788,6567.5751953125
2214,6624.3823,6428.00537109375
2215,6616.642,6257.77587890625
2216,6597.1177,6285.2861328125
2217,6585.783,6277.21630859375
2218,6582.0493,6443.7158203125
2219,6582.48,6419.9853515625
2220,6586.0044,6359.60546875
2221,6584.133,6390.9658203125
2222,6578.9106,6376.36572265625
2223,6557.431,6459.2255859375
2224,6543.149,6480.04541015625
2225,6525.7,6454.5556640625
2226,6507.5107,6441.435546875
2227,6497.6157,6471.3955078125
2228,6485.8374,6462.29541015625
2229,6482.582,6442.58544921875
2230,6475.764,6416.58544921875
2231,6465.731,6502.115234375
2232,6465.697,6573.1953125
2233,6459.6816,6578.5849609375
2234,6453.5913,6571.0751953125
2235,6453.279,6611.875
2236,6451.648,6615.10498046875
2237,6457.1245,6696.60400390625
2238,6469.3584,6733.43408203125
2239,6477.401,6721.05419921875
2240,6482.0376,6505.89501953125
2241,6480.478,6590.17529296875
2242,6472.8623,6556.30517578125
2243,6467.8604,6550.615234375
2244,6460.1304,6526.1953125
2245,6451.4937,6444.7353515625
2246,6452.3516,6479.8857421875
2247,6455.4004,6587.09521484375
2248,6459.3955,6611.7451171875
2249,6465.2256,6651.4345703125
2250,6463.275,6750.75390625
2251,6467.841,6734.7041015625
2252,6467.128,6688.3740234375
2253,6468.3545,6685.2041015625
2254,6473.6255,6693.083984375
2255,6477.4917,6693.85400390625
2256,6485.4175,6625.70458984375
2257,6494.2827,6664.8447265625
2258,6501.155,6598.84521484375
2259,6505.413,6681.064453125
2260,6505.354,6882.4541015625
2261,6514.028,6881.84423828125
2262,6526.2227,6877.744140625
2263,6536.0547,6889.8642578125
2264,6543.4873,6885.57421875
2265,6547.842,6911.18408203125
2266,6555.5615,6901.72412109375
2267,6565.9604,6946.244140625
2268,6570.4917,6885.09423828125
2269,6573.1978,6883.02392578125
2270,6575.6045,6960.92431640625
2271,6576.5513,6956.85400390625
2272,6582.994,6874.9541015625
2273,6591.604,6997.21435546875
2274,6603.0234,6999.57177734375
2275,6613.5522,7001.92919921875
2276,6624.175,7004.28662109375
2277,6638.339,7006.64404296875
2278,6644.752,6984.55419921875
2279,6652.056,7068.77392578125
2280,6665.147,7151.39306640625
2281,6676.103,7075.103515625
2282,6679.8613,7017.57421875
2283,6686.555,6995.80419921875
2284,6692.266,7039.34423828125
2285,6697.4395,7040.23388671875
2286,6709.379,7097.3935546875
2287,6725.9443,7059.8642578125
2288,6737.5557,7080.8134765625
2289,6746.8315,7086.7138671875
2290,6758.4717,6995.17431640625
2291,6764.9805,7021.2939453125
2292,6766.3853,7013.96435546875
2293,6769.3545,7078.07373046875
2294,6773.6646,7161.5830078125
2295,6779.341,7120.4130859375
2296,6784.9575,7184.62255859375
2297,6793.257,7178.3125
2298,6802.851,7151.10302734375
2299,6807.0386,7174.1728515625
2300,6817.348,7136.033203125
2301,6819.483,7204.0126953125
2302,6825.1294,7236.822753906249
2303,6837.961,7257.4521484375
2304,6849.077,7259.512207031249
2305,6861.8457,7261.4521484375
2306,6870.9175,7309.662109374999
2307,6876.049,7348.742187499999
2308,6885.4214,7384.662109375
2309,6897.507,7427.33203125
2310,6907.553,7498.122070312499
2311,6917.74,7444.912109375
2312,6928.1216,7474.162109375
2313,6942.1504,7567.691406249999
2314,6958.8677,7613.541015625
2315,6977.4155,7646.980957031249
2316,7000.0674,7609.871093749999
2317,7016.981,7693.30126953125
2318,7030.85,7686.4912109375
2319,7046.3296,7636.27099609375
2320,7055.3545,7612.09130859375
2321,7064.4023,7458.532226562499
2322,7077.38,7450.27197265625
2323,7086.552,7480.382324218749
2324,7093.7715,7538.791503906249
2325,7102.2935,7624.591308593751
2326,7113.29,7598.85107421875
2327,7124.7197,7648.3212890625
2328,7133.568,7620.9111328125
2329,7144.5376,7652.441406249999
2330,7154.025,7646.781250000001
2331,7162.666,7727.561035156251
2332,7178.6006,7733.151367187501
2333,7193.3477,7732.901367187499
2334,7210.308,7823.690917968751
2335,7219.4927,7920.76953125
2336,7229.296,7917.26953125
2337,7241.135,7934.4794921875
2338,7251.333,7835.540527343751
2339,7261.856,7736.681152343749
2340,7268.3574,7789.980957031251
2341,7276.644,7698.491210937499
2342,7281.562,7618.52099609375
2343,7291.79,7761.68115234375
2344,7303.334,7783.47119140625
2345,7313.12,7792.051269531249
2346,7322.837,7833.95068359375
2347,7331.5195,7895.149902343749
2348,7343.0845,7840.050781249999
2349,7351.1006,7842.440917968749
2350,7362.979,7852.330078125001
2351,7373.424,7935.509765625
2352,7385.656,7923.739746093751
2353,7401.101,7821.290527343751
2354,7407.968,7751.76123046875
2355,7417.5957,7739.881347656249
2356,7416.3223,7699.611328125
2357,7410.4077,7701.51123046875
2358,7409.7607,7777.0009765625
2359,7404.5986,7783.091308593749
2360,7410.816,7875.72021484375
2361,7421.2334,7850.03076171875
2362,7429.586,7842.19091796875
2363,7445.365,7859.5
2364,7455.6113,7776.3310546875
2365,7461.3345,7736.80126953125
2366,7465.173,7809.421386718749
2367,7468.3096,7822.385463169642
2368,7470.953,7835.349539620535
2369,7475.33,7848.313616071428
2370,7482.312,7861.277692522322
2371,7489.886,7874.241768973215
2372,7497.9062,7887.205845424106
2373,7502.577,7900.169921874999
2374,7505.976,7901.9296875
2375,7505.963,7790.285400390624
2376,7501.654,7678.64111328125
2377,7493.369,7670.741210937499
2378,7487.264,7344.532226562499
2379,7477.2153,7451.0322265625
2380,7473.1797,7480.8623046875
2381,7467.027,7573.841308593751
2382,7464.1973,7568.171386718749
2383,7467.1943,7629.121093750001
2384,7464.4985,7683.971191406249
2385,7461.629,7570.241210937501
2386,7463.161,7695.93115234375
2387,7463.748,7719.770996093749
2388,7464.9165,7737.431152343749
2389,7475.502,7736.17138671875
2390,7477.9575,7757.000976562501
2391,7476.4424,7823.640625
2392,7471.7036,7859.2900390625
2393,7466.059,7877.78955078125
2394,7461.5923,7845.140625
2395,7457.4814,7788.111328125001
2396,7457.919,7848.30078125
2397,7461.7417,7884.3798828125
2398,7462.7056,7884.959960937501
2399,7470.1094,7932.8798828125
2400,7488.2104,8004.579101562499
2401,7496.9526,8030.55419921875
2402,7502.768,8056.529296875
2403,7512.884,8048.359374999999
2404,7519.3164,8084.41943359375
2405,7525.388,8075.169433593749
2406,7532.2856,8002.269042968749
2407,7540.3867,8043.50927734375
2408,7545.847,7959.259765625
2409,7545.9927,8003.279296875
2410,7553.217,7888.599609375001
2411,7554.58,7942.6396484375
2412,7558.764,8010.429199218749
2413,7554.3076,8044.97900390625
2414,7556.0586,7984.619140625001
2415,7557.862,8000.00927734375
2416,7556.1216,7949.389648437501
2417,7564.3506,7875.39013671875
2418,7562.7236,7889.199951171876
2419,7568.9727,7903.009765624999
2420,7573.0117,7926.6298828125
2421,7575.802,8066.029296875
2422,7587.906,8115.239257812501
2423,7589.911,8095.80908203125
2424,7595.67,8052.66943359375
2425,7603.265,8096.8291015625
2426,7603.9087,8031.50927734375
2427,7607.923,8030.529296875
2428,7613.2056,7974.99951171875
2429,7619.766,7988.5390625
2430,7618.153,8037.92919921875
2431,7614.8906,8034.109375000001
2432,7611.7676,8141.559082031249
2433,7609.181,8188.59912109375
2434,7606.404,8221.7578125
2435,7614.0386,8216.3779296875
2436,7627.278,8159.939453125
2437,7633.4556,8156.7890625
2438,7644.5493,8181.45947265625
2439,7655.979,8147.309082031251
2440,7666.949,8144.919433593749
2441,7675.5933,8249.8681640625
2442,7689.4614,8294.7578125
2443,7695.626,8303.9580078125
2444,7698.865,8314.6474609375
2445,7707.25,8355.2275390625
2446,7712.869,8300.677734375
2447,7720.123,8338.84765625
2448,7728.599,8370.2275390625
2449,7739.8384,8346.357421875
2450,7754.6396,8450.6875
2451,7767.4688,8573.607421875
2452,7781.6597,8634.354166666666
2453,7796.898,8695.100911458334
2454,7809.201,8755.84765625
2455,7823.0747,8851.9580078125
2456,7840.156,8846.357421875
2457,7859.309,8939.1572265625
2458,7884.9883,8865.7177734375
2459,7906.11,8844.1875
2460,7927.312,8892.796875
2461,7949.286,8883.1767578125
2462,7961.0303,8939.45703125
2463,7975.5312,8996.1669921875
2464,7988.6562,9068.9462890625
2465,8003.9126,9148.74609375
2466,8021.3096,9188.275390625
2467,8042.837,9369.8056640625
2468,8074.0845,9384.6962890625
2469,8101.668,9290.916015625
2470,8132.596,9354.3759765625
2471,8161.139,9471.2646484375
2472,8183.5293,9417.2861328125
2473,8204.256,9509.6953125
2474,8227.743,9485.314453125
2475,8251.82,9473.2744140625
2476,8274.139,9585.8642578125
2477,8298.976,9621.5341796875
2478,8324.644,9744.0224609375
2479,8351.256,9740.0927734375
2480,8382.504,9566.3837890625
2481,8410.2295,9162.24609375
2482,8420.552,9072.5361328125
2483,8426.391,9287.2158203125
2484,8429.826,8891.8466796875
2485,8432.198,8950.537109375
2486,8447.267,9057.7861328125
2487,8454.03,8941.697265625
2488,8462.167,8862.27734375
2489,8463.581,9099.42578125
2490,8466.888,9182.5654296875
2491,8478.365,8931.2763671875
2492,8484.643,8938.9267578125
2493,8492.108,8910.95703125
2494,8486.14,8593.0078125
2495,8477.765,8201.337890625
2496,8461.628,8090.25927734375
2497,8435.795,8515.5673828125
2498,8416.685,8479.0478515625
